,holiday,workingday,weather,temp,humidity,windspeed,year,month,day,hour,count
4484,0,1,2,22.14,68,8.9981,0,10,18,21,206
4485,0,1,2,21.32,77,11.0014,0,10,18,22,137
4486,0,1,2,21.32,77,12.998,0,10,18,23,70
4487,0,1,2,21.32,77,12.998,0,10,19,0,34
4488,0,1,2,21.32,77,12.998,0,10,19,1,16
4489,0,1,2,21.32,77,12.998,0,10,19,2,7
4490,0,1,3,20.5,94,12.998,0,10,19,4,3
4491,0,1,3,20.5,100,7.0015,0,10,19,5,3
4492,0,1,3,21.32,83,16.9979,0,10,19,6,31
4493,0,1,3,21.32,77,16.9979,0,10,19,7,68
4494,0,1,3,22.14,70,32.9975,0,10,19,8,210
4495,0,1,3,21.32,88,32.9975,0,10,19,9,202
4496,0,1,3,21.32,88,32.9975,0,10,19,10,123
4497,0,1,3,21.32,94,16.9979,0,10,19,11,149
4498,0,1,3,21.32,94,22.0028,0,10,19,12,130
4499,0,1,2,22.14,94,19.0012,0,10,19,13,106
4500,0,1,3,22.14,94,11.0014,0,10,19,14,97
4501,0,1,3,22.14,100,8.9981,0,10,19,15,120
4502,0,1,3,22.96,94,11.0014,0,10,19,16,201
4503,0,1,3,22.96,94,11.0014,0,10,19,17,181
4504,0,1,3,22.96,100,11.0014,0,10,19,18,140
4505,0,1,2,24.6,88,8.9981,0,10,19,19,197
4506,0,1,3,24.6,94,6.0032,0,10,19,20,145
4507,0,1,2,23.78,94,8.9981,0,10,19,21,85
4508,0,1,2,23.78,94,23.9994,0,10,19,22,107
4509,0,1,2,23.78,94,23.9994,0,10,19,23,69
4510,0,1,2,14.76,87,11.0014,0,11,1,0,21
4511,0,1,1,14.76,81,8.9981,0,11,1,1,11
4512,0,1,2,14.76,81,11.0014,0,11,1,2,4
4513,0,1,2,14.76,81,8.9981,0,11,1,3,6
4514,0,1,1,13.94,81,15.0013,0,11,1,4,8
4515,0,1,1,13.12,81,12.998,0,11,1,5,18
4516,0,1,1,13.12,81,12.998,0,11,1,6,93
4517,0,1,1,13.94,76,12.998,0,11,1,7,254
4518,0,1,1,14.76,71,16.9979,0,11,1,8,419
4519,0,1,1,16.4,66,11.0014,0,11,1,9,222
4520,0,1,1,18.04,62,8.9981,0,11,1,10,135
4521,0,1,1,18.86,63,7.0015,0,11,1,11,117
4522,0,1,1,20.5,48,6.0032,0,11,1,12,176
4523,0,1,1,19.68,55,12.998,0,11,1,13,167
4524,0,1,1,20.5,48,16.9979,0,11,1,14,150
4525,0,1,1,20.5,45,8.9981,0,11,1,15,186
4526,0,1,1,19.68,44,11.0014,0,11,1,16,298
4527,0,1,1,18.04,54,11.0014,0,11,1,17,506
4528,0,1,1,17.22,58,7.0015,0,11,1,18,460
4529,0,1,1,17.22,58,6.0032,0,11,1,19,313
4544,0,1,1,16.4,71,6.0032,0,11,2,10,133
4545,0,1,1,17.22,71,8.9981,0,11,2,11,144
4546,0,1,1,18.86,55,11.0014,0,11,2,12,189
4547,0,1,1,19.68,48,11.0014,0,11,2,13,161
4548,0,1,1,20.5,45,11.0014,0,11,2,14,172
4549,0,1,1,19.68,51,11.0014,0,11,2,15,187
4550,0,1,1,19.68,51,7.0015,0,11,2,16,266
4551,0,1,1,18.04,62,12.998,0,11,2,17,553
4552,0,1,1,17.22,71,11.0014,0,11,2,18,479
4553,0,1,1,16.4,76,8.9981,0,11,2,19,282
4554,0,1,1,16.4,66,8.9981,0,11,2,20,182
4555,0,1,1,15.58,71,8.9981,0,11,2,21,168
4556,0,1,1,14.76,71,8.9981,0,11,2,22,106
4557,0,1,1,14.76,76,6.0032,0,11,2,23,57
4558,0,1,1,14.76,76,6.0032,0,11,3,0,31
4559,0,1,1,13.94,81,8.9981,0,11,3,1,15
4560,0,1,1,13.94,76,8.9981,0,11,3,2,7
4561,0,1,1,13.94,81,8.9981,0,11,3,3,5
4562,0,1,1,13.12,81,6.0032,0,11,3,4,4
4563,0,1,1,13.12,81,8.9981,0,11,3,5,28
4564,0,1,1,13.94,76,12.998,0,11,3,6,99
4565,0,1,2,13.12,81,6.0032,0,11,3,7,292
4566,0,1,2,13.94,81,6.0032,0,11,3,8,402
4567,0,1,2,14.76,81,12.998,0,11,3,9,164
4568,0,1,2,16.4,76,12.998,0,11,3,10,110
4569,0,1,1,18.04,67,12.998,0,11,3,11,120
4570,0,1,1,20.5,51,12.998,0,11,3,12,179
4571,0,1,2,21.32,48,16.9979,0,11,3,13,169
4572,0,1,1,21.32,52,11.0014,0,11,3,14,152
4573,0,1,1,21.32,52,11.0014,0,11,3,15,162
4574,0,1,1,21.32,48,12.998,0,11,3,16,267
4575,0,1,1,19.68,55,6.0032,0,11,3,17,498
4576,0,1,1,18.86,63,8.9981,0,11,3,18,433
4577,0,1,1,18.04,67,6.0032,0,11,3,19,252
4578,0,1,1,17.22,71,7.0015,0,11,3,20,209
4579,0,1,1,16.4,76,8.9981,0,11,3,21,144
4581,0,1,1,16.4,82,6.0032,0,11,3,23,95
4585,0,1,2,15.58,87,11.0014,0,11,4,3,8
4586,0,1,2,15.58,87,6.0032,0,11,4,4,7
4588,0,1,2,15.58,87,6.0032,0,11,4,6,66
4589,0,1,2,16.4,86,15.0013,0,11,4,7,245
4590,0,1,2,16.4,87,23.9994,0,11,4,8,395
4591,0,1,2,17.22,71,31.0009,0,11,4,9,254
4592,0,1,2,17.22,71,22.0028,0,11,4,10,134
4593,0,1,2,18.04,67,30.0026,0,11,4,11,162
4594,0,1,2,19.68,55,32.9975,0,11,4,12,197
4595,0,1,1,18.04,51,27.9993,0,11,4,13,194
4596,0,1,1,18.04,47,19.9995,0,11,4,14,201
4597,0,1,1,18.86,44,26.0027,0,11,4,15,237
4598,0,1,1,18.86,36,26.0027,0,11,4,16,290
4599,0,1,1,17.22,38,23.9994,0,11,4,17,480
4600,0,1,1,17.22,32,31.0009,0,11,4,18,374
4601,0,1,1,16.4,37,23.9994,0,11,4,19,196
4602,0,1,1,14.76,43,19.0012,0,11,4,20,186
4603,0,1,1,13.94,46,16.9979,0,11,4,21,123
4604,0,1,1,13.94,46,22.0028,0,11,4,22,115
4605,0,1,1,13.12,49,22.0028,0,11,4,23,89
4606,0,0,1,13.12,45,23.9994,0,11,5,0,52
4607,0,0,1,13.12,45,19.9995,0,11,5,1,62
4608,0,0,1,12.3,52,22.0028,0,11,5,2,31
4609,0,0,1,12.3,52,19.9995,0,11,5,3,8
4610,0,0,1,11.48,56,22.0028,0,11,5,4,8
4611,0,0,1,10.66,60,22.0028,0,11,5,5,2
4612,0,0,1,10.66,60,16.9979,0,11,5,6,23
4613,0,0,1,10.66,60,19.0012,0,11,5,7,34
4614,0,0,1,11.48,56,22.0028,0,11,5,8,84
4615,0,0,1,12.3,56,19.9995,0,11,5,9,141
4616,0,0,1,13.12,53,16.9979,0,11,5,10,227
4617,0,0,1,14.76,46,7.0015,0,11,5,11,238
4618,0,0,1,14.76,46,11.0014,0,11,5,12,372
4619,0,0,1,16.4,37,7.0015,0,11,5,13,355
4620,0,0,1,17.22,35,8.9981,0,11,5,14,386
4621,0,0,1,16.4,37,12.998,0,11,5,15,343
4622,0,0,1,16.4,40,15.0013,0,11,5,16,335
4623,0,0,1,15.58,40,11.0014,0,11,5,17,334
4624,0,0,1,14.76,50,6.0032,0,11,5,18,237
4635,0,0,1,9.84,87,8.9981,0,11,6,5,5
4636,0,0,1,10.66,81,6.0032,0,11,6,6,16
4637,0,0,1,10.66,87,7.0015,0,11,6,7,28
4638,0,0,2,11.48,87,6.0032,0,11,6,8,90
4639,0,0,2,12.3,75,6.0032,0,11,6,9,170
4640,0,0,1,14.76,66,6.0032,0,11,6,10,262
4641,0,0,1,17.22,58,6.0032,0,11,6,11,320
4643,0,0,1,18.86,51,11.0014,0,11,6,13,314
4644,0,0,1,18.86,55,12.998,0,11,6,14,320
4645,0,0,1,19.68,51,12.998,0,11,6,15,306
4646,0,0,1,18.86,55,15.0013,0,11,6,16,347
4647,0,0,1,18.04,62,11.0014,0,11,6,17,256
4648,0,0,1,17.22,71,7.0015,0,11,6,18,185
4649,0,0,1,15.58,76,12.998,0,11,6,19,151
4650,0,0,1,14.76,81,7.0015,0,11,6,20,116
4651,0,0,1,14.76,81,6.0032,0,11,6,21,88
4653,0,0,1,13.94,87,6.0032,0,11,6,23,50
4662,0,1,2,12.3,100,6.0032,0,11,7,8,410
4663,0,1,2,13.94,100,8.9981,0,11,7,9,174
4664,0,1,1,14.76,93,8.9981,0,11,7,10,123
4665,0,1,1,17.22,77,7.0015,0,11,7,11,128
4667,0,1,1,22.14,49,6.0032,0,11,7,13,189
4668,0,1,1,22.96,37,11.0014,0,11,7,14,145
4669,0,1,1,22.96,37,7.0015,0,11,7,15,170
4671,0,1,1,20.5,45,11.0014,0,11,7,17,528
4672,0,1,1,18.86,59,7.0015,0,11,7,18,425
4675,0,1,1,15.58,82,7.0015,0,11,7,21,139
4676,0,1,1,14.76,81,6.0032,0,11,7,22,108
4677,0,1,1,14.76,87,6.0032,0,11,7,23,48
4678,0,1,1,13.94,87,6.0032,0,11,8,0,18
4679,0,1,1,13.12,93,7.0015,0,11,8,1,11
4683,0,1,1,12.3,87,6.0032,0,11,8,5,18
4685,0,1,1,12.3,87,7.0015,0,11,8,7,323
4686,0,1,1,13.12,93,7.0015,0,11,8,8,466
4688,0,1,1,17.22,71,6.0032,0,11,8,10,129
4689,0,1,1,18.86,63,8.9981,0,11,8,11,147
4690,0,1,1,21.32,52,8.9981,0,11,8,12,203
4691,0,1,1,22.14,49,11.0014,0,11,8,13,196
4692,0,1,1,22.96,46,7.0015,0,11,8,14,161
4693,0,1,1,23.78,46,7.0015,0,11,8,15,188
4694,0,1,1,22.96,46,8.9981,0,11,8,16,289
4695,0,1,1,21.32,43,11.0014,0,11,8,17,499
4696,0,1,1,19.68,55,8.9981,0,11,8,18,462
4712,0,1,1,16.4,76,7.0015,0,11,9,10,105
4713,0,1,1,18.86,67,11.0014,0,11,9,11,152
4714,0,1,1,20.5,51,11.0014,0,11,9,12,180
4715,0,1,1,20.5,51,11.0014,0,11,9,13,167
4716,0,1,1,21.32,48,11.0014,0,11,9,14,179
4717,0,1,1,21.32,45,15.0013,0,11,9,15,151
4718,0,1,1,21.32,48,12.998,0,11,9,16,281
4719,0,1,1,18.86,63,7.0015,0,11,9,17,485
4720,0,1,1,18.04,67,7.0015,0,11,9,18,408
4721,0,1,1,18.04,72,7.0015,0,11,9,19,304
4729,0,1,1,15.58,94,6.0032,0,11,10,3,11
4730,0,1,1,15.58,94,6.0032,0,11,10,4,3
4731,0,1,2,14.76,100,8.9981,0,11,10,5,23
4732,0,1,2,14.76,100,8.9981,0,11,10,6,114
4733,0,1,2,15.58,94,11.0014,0,11,10,7,272
4734,0,1,2,16.4,94,6.0032,0,11,10,8,436
4735,0,1,2,17.22,94,7.0015,0,11,10,9,211
4736,0,1,2,18.04,88,15.0013,0,11,10,10,117
4737,0,1,2,18.86,67,26.0027,0,11,10,11,108
4738,0,1,2,17.22,67,23.9994,0,11,10,12,167
4739,0,1,3,14.76,81,23.9994,0,11,10,13,96
4740,0,1,3,14.76,87,19.0012,0,11,10,14,64
4741,0,1,3,14.76,81,19.9995,0,11,10,15,62
4742,0,1,3,14.76,81,15.0013,0,11,10,16,73
4743,0,1,3,14.76,81,15.0013,0,11,10,17,177
4744,0,1,2,14.76,81,11.0014,0,11,10,18,273
4745,0,1,2,14.76,71,15.0013,0,11,10,19,211
4746,0,1,2,14.76,62,19.0012,0,11,10,20,168
4747,0,1,1,14.76,57,16.9979,0,11,10,21,136
4748,0,1,1,14.76,53,19.0012,0,11,10,22,89
4749,0,1,2,13.94,57,11.0014,0,11,10,23,82
4750,1,0,1,13.94,53,16.9979,0,11,11,0,66
4751,1,0,1,13.12,57,22.0028,0,11,11,1,19
4752,1,0,1,13.12,57,19.0012,0,11,11,2,11
4753,1,0,1,12.3,61,12.998,0,11,11,3,6
4754,1,0,1,12.3,61,12.998,0,11,11,4,8
4755,1,0,1,12.3,49,16.9979,0,11,11,5,13
4756,1,0,1,11.48,45,22.0028,0,11,11,6,46
4757,1,0,1,11.48,45,16.9979,0,11,11,7,121
4758,1,0,1,12.3,42,23.9994,0,11,11,8,258
4759,1,0,1,13.12,45,30.0026,0,11,11,9,201
4760,1,0,1,13.12,42,36.9974,0,11,11,10,200
4761,1,0,1,13.94,42,32.9975,0,11,11,11,170
4762,1,0,1,13.94,42,31.0009,0,11,11,12,239
4763,1,0,1,15.58,37,36.9974,0,11,11,13,236
4764,1,0,1,15.58,37,31.0009,0,11,11,14,247
4765,1,0,1,14.76,37,27.9993,0,11,11,15,216
4766,1,0,1,14.76,34,22.0028,0,11,11,16,238
4767,1,0,1,13.94,39,22.0028,0,11,11,17,310
4768,1,0,1,13.94,39,16.9979,0,11,11,18,208
4769,1,0,1,13.12,39,11.0014,0,11,11,19,199
4770,1,0,1,13.12,39,12.998,0,11,11,20,109
4771,1,0,1,12.3,45,11.0014,0,11,11,21,83
4772,1,0,1,13.12,39,12.998,0,11,11,22,91
4773,1,0,1,12.3,45,6.0032,0,11,11,23,73
4774,0,0,1,9.84,60,8.9981,0,11,12,0,64
4775,0,0,1,9.84,60,8.9981,0,11,12,1,54
4776,0,0,1,9.84,65,6.0032,0,11,12,2,46
4777,0,0,1,9.84,70,8.9981,0,11,12,3,17
4778,0,0,1,8.2,80,8.9981,0,11,12,4,7
4779,0,0,1,9.02,75,6.0032,0,11,12,5,4
4780,0,0,1,9.02,75,11.0014,0,11,12,6,7
4781,0,0,1,9.02,75,12.998,0,11,12,7,27
4782,0,0,1,10.66,70,12.998,0,11,12,8,101
4783,0,0,1,12.3,61,11.0014,0,11,12,9,160
4784,0,0,1,13.94,61,19.0012,0,11,12,10,232
4785,0,0,1,15.58,54,19.0012,0,11,12,11,315
4786,0,0,1,18.04,44,19.0012,0,11,12,12,366
4787,0,0,1,19.68,36,19.0012,0,11,12,13,353
4788,0,0,1,20.5,36,19.9995,0,11,12,14,435
4789,0,0,1,21.32,29,19.0012,0,11,12,15,386
4790,0,0,1,21.32,32,16.9979,0,11,12,16,361
4791,0,0,1,20.5,34,16.9979,0,11,12,17,285
4792,0,0,1,17.22,58,12.998,0,11,12,18,203
4793,0,0,1,17.22,50,16.9979,0,11,12,19,171
4794,0,0,1,17.22,50,19.0012,0,11,12,20,132
4795,0,0,1,17.22,47,19.0012,0,11,12,21,122
4796,0,0,1,17.22,47,16.9979,0,11,12,22,118
4797,0,0,1,16.4,58,11.0014,0,11,12,23,101
4798,0,0,2,16.4,58,12.998,0,11,13,0,73
4799,0,0,2,14.76,66,12.998,0,11,13,1,71
4800,0,0,1,14.76,57,7.0015,0,11,13,2,57
4801,0,0,2,14.76,62,8.9981,0,11,13,3,28
4802,0,0,2,14.76,62,8.9981,0,11,13,4,6
4803,0,0,1,13.94,61,11.0014,0,11,13,5,5
4804,0,0,1,13.94,66,8.9981,0,11,13,6,23
4805,0,0,1,13.94,66,15.0013,0,11,13,7,43
4806,0,0,1,13.94,66,6.0032,0,11,13,8,79
4807,0,0,1,16.4,54,19.0012,0,11,13,9,135
4808,0,0,1,18.04,44,22.0028,0,11,13,10,241
4809,0,0,1,18.86,40,27.9993,0,11,13,11,295
4810,0,0,2,21.32,29,27.9993,0,11,13,12,354
4811,0,0,2,21.32,29,27.9993,0,11,13,13,339
4812,0,0,2,22.14,28,32.9975,0,11,13,14,371
4813,0,0,2,20.5,42,22.0028,0,11,13,15,310
4814,0,0,2,22.14,28,26.0027,0,11,13,16,319
4815,0,0,1,21.32,27,22.0028,0,11,13,17,231
4816,0,0,1,21.32,27,22.0028,0,11,13,18,190
4817,0,0,1,20.5,29,23.9994,0,11,13,19,157
4818,0,0,1,20.5,31,23.9994,0,11,13,20,139
4819,0,0,1,19.68,36,16.9979,0,11,13,21,95
4820,0,0,1,19.68,41,26.0027,0,11,13,22,89
4821,0,0,1,18.86,51,19.9995,0,11,13,23,67
4822,0,1,1,18.86,59,19.0012,0,11,14,0,30
4823,0,1,1,18.86,63,19.9995,0,11,14,1,11
4824,0,1,1,18.86,63,23.9994,0,11,14,2,17
4825,0,1,1,18.04,67,19.0012,0,11,14,3,7
4826,0,1,1,18.04,67,15.0013,0,11,14,4,5
4827,0,1,2,18.04,67,16.9979,0,11,14,5,19
4828,0,1,2,18.04,72,15.0013,0,11,14,6,114
4829,0,1,1,18.04,72,16.9979,0,11,14,7,322
4830,0,1,2,18.86,67,12.998,0,11,14,8,452
4831,0,1,2,19.68,67,22.0028,0,11,14,9,233
4832,0,1,2,20.5,63,19.0012,0,11,14,10,111
4833,0,1,2,22.14,60,19.0012,0,11,14,11,128
4834,0,1,1,22.96,56,19.9995,0,11,14,12,202
4835,0,1,1,24.6,49,26.0027,0,11,14,13,203
4836,0,1,1,25.42,46,30.0026,0,11,14,14,185
4837,0,1,1,26.24,44,22.0028,0,11,14,15,195
4838,0,1,1,25.42,46,27.9993,0,11,14,16,315
4839,0,1,1,25.42,46,16.9979,0,11,14,17,519
4840,0,1,1,22.96,56,19.0012,0,11,14,18,489
4841,0,1,1,24.6,53,19.9995,0,11,14,19,302
4842,0,1,1,24.6,53,23.9994,0,11,14,20,240
4843,0,1,1,24.6,53,23.9994,0,11,14,21,213
4844,0,1,1,23.78,56,23.9994,0,11,14,22,113
4845,0,1,1,22.96,64,19.9995,0,11,14,23,61
4846,0,1,1,22.96,64,23.9994,0,11,15,0,22
4847,0,1,1,22.96,60,19.9995,0,11,15,1,10
4848,0,1,1,22.96,64,16.9979,0,11,15,2,15
4849,0,1,2,22.14,68,22.0028,0,11,15,3,4
4850,0,1,1,22.96,64,19.9995,0,11,15,4,7
4851,0,1,1,22.14,68,19.0012,0,11,15,5,28
4852,0,1,2,22.96,64,6.0032,0,11,15,6,108
4853,0,1,2,22.14,68,11.0014,0,11,15,7,319
4854,0,1,2,22.14,68,7.0015,0,11,15,8,480
4855,0,1,2,22.96,64,6.0032,0,11,15,9,200
4856,0,1,2,22.96,64,19.0012,0,11,15,10,138
4857,0,1,2,22.96,64,12.998,0,11,15,11,134
4859,0,1,3,22.14,60,15.0013,0,11,15,13,153
4860,0,1,2,22.14,60,19.0012,0,11,15,14,147
4861,0,1,2,22.14,60,8.9981,0,11,15,15,191
4862,0,1,2,21.32,68,8.9981,0,11,15,16,271
4863,0,1,2,20.5,72,12.998,0,11,15,17,451
4864,0,1,2,20.5,72,19.0012,0,11,15,18,441
4865,0,1,2,20.5,72,23.9994,0,11,15,19,286
4866,0,1,2,19.68,82,8.9981,0,11,15,20,238
4867,0,1,2,20.5,77,6.0032,0,11,15,21,168
4868,0,1,2,18.86,88,7.0015,0,11,15,22,128
4869,0,1,2,18.86,94,7.0015,0,11,15,23,80
4871,0,1,3,18.86,94,6.0032,0,11,16,1,5
4872,0,1,2,18.86,94,7.0015,0,11,16,2,10
4873,0,1,2,18.86,94,7.0015,0,11,16,3,5
4874,0,1,2,18.04,100,15.0013,0,11,16,4,4
4875,0,1,3,18.86,94,7.0015,0,11,16,5,13
4876,0,1,2,18.86,94,6.0032,0,11,16,6,56
4881,0,1,3,18.86,94,6.0032,0,11,16,11,60
4883,0,1,3,18.86,94,8.9981,0,11,16,13,58
4884,0,1,2,18.86,100,8.9981,0,11,16,14,61
4885,0,1,3,19.68,94,7.0015,0,11,16,15,66
4886,0,1,3,19.68,94,7.0015,0,11,16,16,123
4887,0,1,2,19.68,88,12.998,0,11,16,17,233
4888,0,1,3,18.86,88,26.0027,0,11,16,18,189
4889,0,1,3,18.86,88,26.0027,0,11,16,19,111
4890,0,1,3,18.04,88,26.0027,0,11,16,20,99
4891,0,1,3,18.04,88,19.0012,0,11,16,21,75
4892,0,1,3,17.22,88,15.0013,0,11,16,22,46
4893,0,1,3,17.22,88,8.9981,0,11,16,23,31
4894,0,1,2,17.22,88,16.9979,0,11,17,0,24
4895,0,1,2,17.22,82,11.0014,0,11,17,1,5
4896,0,1,2,17.22,82,15.0013,0,11,17,2,5
4897,0,1,2,17.22,77,22.0028,0,11,17,3,3
4898,0,1,2,16.4,62,27.9993,0,11,17,4,4
4899,0,1,3,13.94,71,22.0028,0,11,17,5,22
4900,0,1,3,14.76,57,15.0013,0,11,17,6,75
4901,0,1,3,13.94,61,19.0012,0,11,17,7,168
4902,0,1,3,13.94,61,19.9995,0,11,17,8,355
4903,0,1,2,13.94,61,22.0028,0,11,17,9,198
4904,0,1,2,13.94,61,22.0028,0,11,17,10,81
4905,0,1,3,13.12,66,22.0028,0,11,17,11,97
4906,0,1,2,13.94,53,19.9995,0,11,17,12,121
4907,0,1,2,13.94,49,30.0026,0,11,17,13,124
4908,0,1,2,13.94,49,26.0027,0,11,17,14,110
4909,0,1,2,13.94,49,30.0026,0,11,17,15,116
4910,0,1,1,13.12,39,27.9993,0,11,17,16,195
4911,0,1,1,13.12,42,26.0027,0,11,17,17,399
4912,0,1,1,13.12,39,12.998,0,11,17,18,307
4913,0,1,1,12.3,45,15.0013,0,11,17,19,217
4914,0,1,1,12.3,42,19.0012,0,11,17,20,169
4915,0,1,1,12.3,42,16.9979,0,11,17,21,116
4916,0,1,1,10.66,52,16.9979,0,11,17,22,84
4917,0,1,1,10.66,52,15.0013,0,11,17,23,58
4918,0,1,1,10.66,48,11.0014,0,11,18,0,30
4919,0,1,1,10.66,44,22.0028,0,11,18,1,10
4920,0,1,1,9.84,44,15.0013,0,11,18,2,10
4921,0,1,1,9.84,41,19.0012,0,11,18,3,2
4922,0,1,1,9.02,44,11.0014,0,11,18,4,5
4923,0,1,1,9.02,44,8.9981,0,11,18,5,22
4924,0,1,1,9.02,44,6.0032,0,11,18,6,71
4925,0,1,1,9.02,44,11.0014,0,11,18,7,216
4926,0,1,1,9.02,44,12.998,0,11,18,8,375
4927,0,1,1,10.66,41,12.998,0,11,18,9,213
4928,0,1,1,10.66,41,19.0012,0,11,18,10,115
4929,0,1,1,12.3,36,8.9981,0,11,18,11,140
4931,0,1,1,13.94,31,15.0013,0,11,18,13,177
4932,0,1,1,13.94,31,8.9981,0,11,18,14,154
4933,0,1,1,13.94,29,8.9981,0,11,18,15,178
4934,0,1,1,13.94,29,8.9981,0,11,18,16,209
4935,0,1,1,13.12,31,8.9981,0,11,18,17,378
4936,0,1,1,12.3,36,11.0014,0,11,18,18,328
4937,0,1,1,11.48,41,11.0014,0,11,18,19,190
4938,0,1,1,11.48,48,12.998,0,11,18,20,137
4939,0,1,1,11.48,48,11.0014,0,11,18,21,111
4940,0,1,1,10.66,52,7.0015,0,11,18,22,97
4941,0,1,1,10.66,60,8.9981,0,11,18,23,59
4942,0,0,1,10.66,56,12.998,0,11,19,0,53
4943,0,0,1,10.66,52,19.9995,0,11,19,1,35
4944,0,0,1,9.84,56,11.0014,0,11,19,2,46
4945,0,0,1,10.66,48,16.9979,0,11,19,3,15
4946,0,0,1,10.66,48,22.0028,0,11,19,4,8
4947,0,0,1,9.84,56,16.9979,0,11,19,5,2
4948,0,0,1,9.84,60,22.0028,0,11,19,6,12
4949,0,0,1,9.84,60,16.9979,0,11,19,7,41
4950,0,0,1,10.66,56,16.9979,0,11,19,8,92
4951,0,0,1,11.48,52,19.9995,0,11,19,9,142
4952,0,0,1,13.12,45,16.9979,0,11,19,10,200
4954,0,0,1,16.4,35,19.0012,0,11,19,12,311
4955,0,0,1,17.22,30,19.0012,0,11,19,13,363
4956,0,0,1,17.22,32,19.9995,0,11,19,14,349
4957,0,0,1,17.22,41,12.998,0,11,19,15,382
4958,0,0,1,17.22,38,19.9995,0,11,19,16,287
4959,0,0,1,16.4,40,12.998,0,11,19,17,232
4960,0,0,1,15.58,46,8.9981,0,11,19,18,208
4961,0,0,2,13.94,71,8.9981,0,11,19,19,182
4962,0,0,2,14.76,57,7.0015,0,11,19,20,163
4963,0,0,2,14.76,62,12.998,0,11,19,21,108
4964,0,0,2,15.58,62,11.0014,0,11,19,22,106
4965,0,0,1,15.58,62,15.0013,0,11,19,23,93
4966,0,1,1,11.48,52,22.0028,0,12,1,0,20
4967,0,1,1,10.66,60,19.0012,0,12,1,1,10
4968,0,1,1,10.66,56,19.9995,0,12,1,2,9
4969,0,1,1,10.66,56,16.9979,0,12,1,3,7
4970,0,1,1,10.66,56,19.0012,0,12,1,4,1
4971,0,1,1,10.66,56,16.9979,0,12,1,5,24
4972,0,1,1,9.84,65,19.0012,0,12,1,6,97
4973,0,1,1,9.84,65,23.9994,0,12,1,7,276
4974,0,1,1,10.66,60,22.0028,0,12,1,8,477
4975,0,1,1,12.3,52,22.0028,0,12,1,9,224
4976,0,1,1,13.12,53,19.9995,0,12,1,10,93
4977,0,1,1,13.94,49,16.9979,0,12,1,11,102
4978,0,1,1,14.76,46,15.0013,0,12,1,12,148
4979,0,1,1,16.4,40,15.0013,0,12,1,13,154
4980,0,1,1,16.4,40,15.0013,0,12,1,14,150
4981,0,1,1,16.4,40,15.0013,0,12,1,15,154
4982,0,1,1,16.4,40,12.998,0,12,1,16,201
4983,0,1,1,14.76,46,8.9981,0,12,1,17,418
4984,0,1,1,14.76,43,7.0015,0,12,1,18,405
4985,0,1,1,13.94,46,7.0015,0,12,1,19,228
4986,0,1,1,13.94,46,7.0015,0,12,1,20,190
4987,0,1,1,12.3,61,7.0015,0,12,1,21,162
4989,0,1,1,10.66,70,6.0032,0,12,1,23,73
4990,0,1,1,10.66,70,6.0032,0,12,2,0,38
4995,0,1,1,9.02,80,6.0032,0,12,2,5,23
4997,0,1,1,9.02,87,6.0032,0,12,2,7,205
5000,0,1,1,12.3,75,15.0013,0,12,2,10,105
5001,0,1,1,13.94,66,11.0014,0,12,2,11,160
5002,0,1,1,14.76,57,8.9981,0,12,2,12,204
5003,0,1,1,16.4,47,8.9981,0,12,2,13,207
5004,0,1,1,17.22,44,7.0015,0,12,2,14,170
5005,0,1,1,17.22,41,6.0032,0,12,2,15,199
5006,0,1,1,17.22,41,6.0032,0,12,2,16,276
5009,0,1,1,13.94,53,16.9979,0,12,2,19,265
5010,0,1,1,15.58,40,19.0012,0,12,2,20,190
5011,0,1,1,13.94,49,12.998,0,12,2,21,111
5012,0,1,1,13.12,53,12.998,0,12,2,22,102
5013,0,1,1,13.12,53,19.0012,0,12,2,23,95
5014,0,0,1,12.3,56,16.9979,0,12,3,0,75
5015,0,0,1,10.66,65,12.998,0,12,3,1,71
5016,0,0,1,10.66,65,11.0014,0,12,3,2,50
5017,0,0,1,9.84,70,8.9981,0,12,3,3,9
5018,0,0,1,9.02,75,8.9981,0,12,3,4,8
5019,0,0,1,9.84,70,6.0032,0,12,3,5,6
5020,0,0,1,9.84,65,7.0015,0,12,3,6,11
5021,0,0,1,9.02,75,6.0032,0,12,3,7,26
5022,0,0,1,9.84,75,6.0032,0,12,3,8,63
5023,0,0,1,10.66,70,7.0015,0,12,3,9,124
5024,0,0,1,13.12,61,8.9981,0,12,3,10,195
5025,0,0,1,13.12,57,6.0032,0,12,3,11,275
5027,0,0,1,14.76,50,6.0032,0,12,3,13,292
5032,0,0,1,13.94,53,8.9981,0,12,3,18,224
5033,0,0,1,12.3,61,6.0032,0,12,3,19,175
5034,0,0,1,12.3,61,6.0032,0,12,3,20,127
5035,0,0,2,12.3,61,6.0032,0,12,3,21,109
5036,0,0,2,13.12,61,6.0032,0,12,3,22,114
5037,0,0,1,12.3,70,8.9981,0,12,3,23,85
5038,0,0,1,12.3,70,7.0015,0,12,4,0,83
5039,0,0,1,12.3,75,6.0032,0,12,4,1,74
5048,0,0,1,13.12,81,8.9981,0,12,4,10,216
5049,0,0,1,13.94,81,11.0014,0,12,4,11,254
5050,0,0,1,14.76,81,11.0014,0,12,4,12,329
5051,0,0,1,16.4,66,15.0013,0,12,4,13,357
5052,0,0,1,17.22,62,8.9981,0,12,4,14,323
